,caption,image_path,label
884,"Photograph showing crowds at the Lollapalooza music festival in Chicago, taken in July 2021.",images/true_298.jpg,true
885,"Photograph showing fans of Lionel Messi gathering in Paris, taken in August 2021.",images/true_298.jpg,miscaptioned
886,"Photograph showing crowds at the Lollapalooza music festival in Chicago, taken in July 2021.",images/false_298.jpg,out-of-context
887,Photograph shows 324 afghan refugees that had illegally entered Turkish territory and were being deported back to Afghanistan in April 2018.,images/true_299.jpg,true
888,"Photograph shows the inside of a plane, loaded only with men, leaving Kabul, Afghanistan in August 2021.",images/true_299.jpg,miscaptioned
889,Photograph shows 324 afghan refugees that had illegally entered Turkish territory and were being deported back to Afghanistan in April 2018.,images/false_299.jpg,out-of-context
890,"Image shows more than 670 residents of Tacloban, Leyte  on board a military plane following Super Typhoon Haiyan November 17, 2013.",images/true_300.jpg,true
891,"Image shows an operation by the Indian Airforce (IAF) carrying refugees out of Kabul airport, Afghanistan in August 2021.",images/true_300.jpg,miscaptioned
892,"Image shows more than 670 residents of Tacloban, Leyte  on board a military plane following Super Typhoon Haiyan November 17, 2013.",images/false_300.jpg,out-of-context
893,"Photo shows a large crowd celebrating France's victory in the Russia 2018 World Cup, in Paris in July 2018.",images/true_301.jpg,true
894,Photo shows demonstrations against mandatory vaccines for healthcare workers and COVID-19 health passes in Paris in July 2021.,images/true_301.jpg,miscaptioned
895,"Photo shows a large crowd celebrating France's victory in the Russia 2018 World Cup, in Paris in July 2018.",images/false_301.jpg,out-of-context
896,Heavily software-processed image of the sun's chromosphere created by Jason Guenzel in January 2021.,images/true_302.jpg,true
897,Highly detailed close-up image of the sun's surface taken by NASA in February 2021.,images/true_302.jpg,miscaptioned
898,Heavily software-processed image of the sun's chromosphere created by Jason Guenzel in January 2021.,images/false_302.jpg,out-of-context
899,"Photo of trash left behind by a crowd of young people after a Fridays for Future protest, part of student activist Greta Thunberg’s school strike movement to fight climate change around the world in Naples, Italy on september 2019.",images/true_303.jpg,true
900,Photo of trash left behind by spring breakers in March 2021 in France.,images/true_303.jpg,miscaptioned
901,"Photo of trash left behind by a crowd of young people after a Fridays for Future protest, part of student activist Greta Thunberg’s school strike movement to fight climate change around the world in Naples, Italy on september 2019.",images/false_303.jpg,out-of-context
902,"Image shows a helicopter doing a de-icing test on a windfarm in Uljabuouda in Arjeplog municipality, Sweden during the winter of 2014.",images/true_304.jpg,true
903,"Image shows a helicopter using fossil fuels, spraying de-icer, made with fossil fuels, to de-ice a wind turbine during the deep freeze in Texas in February 2021.",images/true_304.jpg,miscaptioned
904,"Image shows a helicopter doing a de-icing test on a windfarm in Uljabuouda in Arjeplog municipality, Sweden during the winter of 2014.",images/false_304.jpg,out-of-context
905,A photograph captures hundreds of people who died after an oil tanker exploded in the Democratic Republic of the Congo in 2010.,images/true_305.jpg,true
906,A photograph captures hundreds of Christians who were burned alive by Muslims during the 2010 Jos riots in Nigeria.,images/true_305.jpg,miscaptioned
907,A photograph captures hundreds of people who died after an oil tanker exploded in the Democratic Republic of the Congo in 2010.,images/false_305.jpg,out-of-context
908,"An Image depicts a fatal collision involving a Chevy Suburban during a rapid chain reaction of four tractor-trailers and a small pickup truck, resulting in the death of the two occupats; aged 51 and 53 years Carroll County, Georgia.",images/true_306.jpg,true
909,"An Image depicts a fatal collision involving a Chevy Suburban that recklessly merged ahead of a tractor-trailer, resulting in the death of an infant on 15 September 2016 in Carroll County, Georgia.",images/true_306.jpg,miscaptioned
910,"An Image depicts a fatal collision involving a Chevy Suburban during a rapid chain reaction of four tractor-trailers and a small pickup truck, resulting in the death of the two occupats; aged 51 and 53 years Carroll County, Georgia.",images/false_306.jpg,out-of-context
911,"An image depicts an injured protestor after an altercation between Ku Klux Klan protesters and counter-protesters in Anaheim, California, in February 2016.",images/true_307.jpg,true
912,"An image depicts an overenthusiastic Pride attendee injured in an attempt to sexually stimulate himself with a fire hydrant, taken in Anaheim, California in June 2016.",images/true_307.jpg,miscaptioned
913,"An image depicts an injured protestor after an altercation between Ku Klux Klan protesters and counter-protesters in Anaheim, California, in February 2016.",images/false_307.jpg,out-of-context
914,Photographs depicts three Eritrean migrants who had been kidnapped and tortured in Egypt in 2015.,images/true_308.jpg,true
915,"Photographs depicts three men that were trying to reach Europe but were caught, auctioned off as slaves and had their organs removed, taken in Libya in 2017.",images/true_308.jpg,miscaptioned
916,Photographs depicts three Eritrean migrants who had been kidnapped and tortured in Egypt in 2015.,images/false_308.jpg,out-of-context
917,"An image documents a cow with a surgical fistula, a procedure that provides researchers a window to see into the cow's digestive system and to allow the transfer of microbes between healthy and sick cows.",images/true_309.jpg,true
918,"An image documents a fistulated cow, a new method invented by the dairy industry to abuse cows by cutting holes in them to improve milk production.",images/true_309.jpg,miscaptioned
919,"An image documents a cow with a surgical fistula, a procedure that provides researchers a window to see into the cow's digestive system and to allow the transfer of microbes between healthy and sick cows.",images/false_309.jpg,out-of-context
920,"Photographs show an attempted robbery in Brazil, that ended with all of the assailants where shot by their intended victim, taken in 2008.",images/true_310.jpg,true
921,"Photographs show an attempted robbery in El Paso, Texas, that ended with all of the assailants - three armed Mexicans who crossed the U.S. border into Texas - where shot by their intended victim.",images/true_310.jpg,miscaptioned
922,"Photographs show an attempted robbery in Brazil, that ended with all of the assailants where shot by their intended victim, taken in 2008.",images/false_310.jpg,out-of-context
923,"Image shows George Floyd IV, a 17-year-old who was arrested in Chicago for carjacking, appeared on 'Judge Judy' in 2010.",images/true_311.jpg,true
924,"Image shows George Perry Floyd, the Minneapolis man who died in police custody in May 2020, appeared on 'Judge Judy' as a teenager and was found guilty for carjacking.",images/true_311.jpg,miscaptioned
925,"Image shows George Floyd IV, a 17-year-old who was arrested in Chicago for carjacking, appeared on 'Judge Judy' in 2010.",images/false_311.jpg,out-of-context
926,"Photograph shows a crowd gathering on a beach in Durban, South Africa after three people were killed by a large wave in December 2022.",images/true_312.jpg,true
927,"Photograph shows a group of migrants in Skegness, a seaside town on Britain’s east coast in January 2023.",images/true_312.jpg,miscaptioned
928,"Photograph shows a crowd gathering on a beach in Durban, South Africa after three people were killed by a large wave in December 2022.",images/false_312.jpg,out-of-context
929,"Photograph shows a 13-foot alligator captured in Bay City, Texas in August 2005.",images/true_313.jpg,true
930,"Photograph shows a 28-foot alligator captured in Winter Haven, Florida, taken in April 2013.",images/true_313.jpg,miscaptioned
931,"Photograph shows a 13-foot alligator captured in Bay City, Texas in August 2005.",images/false_313.jpg,out-of-context
932,"Image shows a fake snake being wrapped around a van, created as an art installation for a zoo in China.",images/true_314.jpg,true
933,Images shows the world's largest known snake being wrapped around a van in China.,images/true_314.jpg,miscaptioned
934,"Images shows processed corn falling on U.S. President Joe Biden's shoulder during an event at POET, a bioprocessing and manufacturing plant in Menlo, Iowa in April 2022.",images/true_315.jpg,true
935,Images shows bird poop falling on U.S. President Joe Biden's shoulder during an event in April 2022.,images/true_315.jpg,miscaptioned
936,"Images shows processed corn falling on U.S. President Joe Biden's shoulder during an event at POET, a bioprocessing and manufacturing plant in Menlo, Iowa in April 2022.",images/false_315.jpg,out-of-context
937,A photograph shows a digital artwork of a reindeer with a glowing fluorescent antlers by digital artist Vasjen Katro.,images/true_316.jpg,true
938,A photograph shows a reindeer in Finland that had its antlers painted with a glowing fluorescent coating in an attempt to reduce traffic accidents.,images/true_316.jpg,miscaptioned
939,A photograph shows a digital artwork of a reindeer with a glowing fluorescent antlers by digital artist Vasjen Katro.,images/false_316.jpg,out-of-context
940,A photograph shows 'Long Boi' an Indian Runner duck that stands 70 centimeters tall and lives near the campus of the University of York in England.,images/true_317.jpg,true
941,"A photograph shows 'Long Boi', the tallest mallard duck in the world that stands over 1m tall and lives near the campus of the University of York in England.",images/true_317.jpg,miscaptioned
942,A photograph shows 'Long Boi' an Indian Runner duck that stands 70 centimeters tall and lives near the campus of the University of York in England.,images/false_317.jpg,out-of-context
943,"A picture shows a silver-colored and heavily armored 'Dartz Prombron Monaco Red Diamond Edition' truck, captured at the Top Marques Monaco auto show in April 2009.",images/true_318.jpg,true
944,"A picture shows a silver-colored and heavily armored 2021 Dodge Ram pickup truck, taking a dramatic departure from previous designs.",images/true_318.jpg,miscaptioned
945,"A picture shows a silver-colored and heavily armored 'Dartz Prombron Monaco Red Diamond Edition' truck, captured at the Top Marques Monaco auto show in April 2009.",images/false_318.jpg,out-of-context
946,Photograph shows the Japanese attack on Pearl Harbor from the 2001 Touchstone film Pearl Harbor.,images/true_319.jpg,true
947,Photograph shows the Japanese attack on Pearl Harbor in 1941 [colorized].,images/true_319.jpg,miscaptioned
948,Photograph shows the Japanese attack on Pearl Harbor from the 2001 Touchstone film Pearl Harbor.,images/false_319.jpg,out-of-context
949,Photograph shows the Said al-Mishal Centre in Gaza before and after being destroyed by the Israel military in August 2018.,images/true_320.jpg,true
950,Photograph shows the Palestine National Library in Gaza before and after being destroyed by the Israel military in May 2019.,images/true_320.jpg,miscaptioned
951,Photograph shows the Said al-Mishal Centre in Gaza before and after being destroyed by the Israel military in August 2018.,images/false_320.jpg,out-of-context
952,"A photograph shows Ed Episcopo, a Vietnam veteran who served in the 25th Infantry Division.",images/true_321.jpg,true
953,"A photograph shows Robert Mueller, the sixth director of the Federal Bureau of Investigation (FBI), in Vietnam in 1969.",images/true_321.jpg,miscaptioned
954,"A photograph shows Ed Episcopo, a Vietnam veteran who served in the 25th Infantry Division.",images/false_321.jpg,out-of-context
955,"A photograph shows a hunter that killed a squirrel, using forced perspective to make the squirrel appear larger than it really is, taken in November 2016.",images/true_322.jpg,true
956,A photograph shows a 110-pound squirrel shot by a hunter in North Texas.,images/true_322.jpg,miscaptioned
957,"A photograph shows a hunter that killed a squirrel, using forced perspective to make the squirrel appear larger than it really is, taken in November 2016.",images/false_322.jpg,out-of-context
958,"Image shows protestors drowing a swastika on an American flag and setting it on fire in in front of the American embassy in Tegucigalpa, Honduras in October 2018.",images/true_323.jpg,true
959,Image shows migrants traveling in a caravan from Central America to the U.S. drowing a swastika on an American flag and set it on fire in October 2018.,images/true_323.jpg,miscaptioned
960,"Image shows protestors drowing a swastika on an American flag and setting it on fire in in front of the American embassy in Tegucigalpa, Honduras in October 2018.",images/false_323.jpg,out-of-context
961,A photograph shows a suffragete being attacked during the Black Friday suffragette protest in November 1910.,images/true_324.jpg,true
962,A photograph shows women's rights activist Susan B. Anthony being attacked during a protest in 1872.,images/true_324.jpg,miscaptioned
963,A photograph shows a suffragete being attacked during the Black Friday suffragette protest in November 1910.,images/false_324.jpg,out-of-context
964,"Image shows a man, named Aleskey Frumkin, being whipped to death by vigilantes because he was a drug dealer, taken in Ukraine.",images/true_325.jpg,true
965,"Image shows a man, named Aleskey Frumkin, being whipped to death by vigilantes because he molested a 2-year-old child and ran a trafficking ring.",images/true_325.jpg,miscaptioned
966,"Image shows a man, named Aleskey Frumkin, being whipped to death by vigilantes because he was a drug dealer, taken in Ukraine.",images/false_325.jpg,out-of-context
967,"A photograph shows soldiers, rest while waiting to pack their weapons for shipment back to the United States, after the 2011 USA troop withdrawal from Iraq.",images/true_326.jpg,true
968,"A photograph shows three U.S. soldiers in Syria crying and visibly shaken after the 2019 USA troop withdrawal from Syria, leaving US's Kurdish allies open to attack by Turkey.",images/true_326.jpg,miscaptioned
969,"A photograph shows soldiers, rest while waiting to pack their weapons for shipment back to the United States, after the 2011 USA troop withdrawal from Iraq.",images/false_326.jpg,out-of-context
970,"A photograph shows the adult children of U.S. President Donald Trump — Ivanka, Eric, and Donald Trump Jr. — with real estate developer Michael Dezer, Michael Babel and Florida realtor Elena Baronoff.",images/true_327.jpg,true
971,"A photograph shows the adult children of U.S. President Donald Trump — Ivanka, Eric, and Donald Trump Jr. — with Lev Parnas and Igor Fruman, who were arrested on charges for illegally funneling foreign cash into Trump's election campaign.",images/true_327.jpg,miscaptioned
972,"A photograph shows the adult children of U.S. President Donald Trump — Ivanka, Eric, and Donald Trump Jr. — with real estate developer Michael Dezer, Michael Babel and Florida realtor Elena Baronoff.",images/false_327.jpg,out-of-context
973,Photograph shows London residents looting electronic devices during riots that erupted after police killed a black man in August 2011.,images/true_328.jpg,true
974,Photograph shows Florida residents looting electronic devices during Hurricane Dorian in the summer of 2019.,images/true_328.jpg,miscaptioned
975,Photograph shows London residents looting electronic devices during riots that erupted after police killed a black man in August 2011.,images/false_328.jpg,out-of-context
976,Photograph shows people carrying stolen electronics in boxes during the 1991 Los Angeles riots; erupted after the acquittal of four white police officers who were captured on video beating a black motorist.,images/true_329.jpg,true
977,Photograph shows Florida residents looting electronic devices during Hurricane Dorian in the summer of 2019.,images/true_329.jpg,miscaptioned
978,Photograph shows people carrying stolen electronics in boxes during the 1991 Los Angeles riots; erupted after the acquittal of four white police officers who were captured on video beating a black motorist.,images/false_329.jpg,out-of-context
979,"A photograph shows a large mesa - a flat-topped mountain - in Tunisia, called Jugurtha Tableland.",images/true_330.jpg,true
980,A photograph shows the remains of an ancient tree trunk measuring more than two miles (3.2 km) wide.,images/true_330.jpg,miscaptioned
981,"A photograph shows a large mesa - a flat-topped mountain - in Tunisia, called Jugurtha Tableland.",images/false_330.jpg,out-of-context
982,"Photograph showing a family using a refrigerator as a makeshift boat after heavy rains hit the Greenspoint area of Houston, taken in April 2016.",images/true_331.jpg,true
983,"Photograph showing three people using a refrigerator as a makeshift boat during Hurricane Harvey, taken in August 2017.",images/true_331.jpg,miscaptioned
984,An image showing a convenience store in New Jersey that had been looted after Hurricane Sandy in 2012.,images/true_332.jpg,true
985,An image showing a convenience store in Houston that had been looted during Hurricane Harvey in 2017.,images/true_332.jpg,miscaptioned
986,An image showing a convenience store in New Jersey that had been looted after Hurricane Sandy in 2012.,images/false_332.jpg,out-of-context
987,Photograph shows an alligator that has torn of the arm of a 59-year-old snorkeler in September 2007.,images/true_333.jpg,true
988,Photograph shows an alligator that has torn of the arm of a 77-year-old South Carolina golfer in October 2009.,images/true_333.jpg,miscaptioned
989,Photograph shows an alligator that has torn of the arm of a 59-year-old snorkeler in September 2007.,images/false_333.jpg,out-of-context
990,An image of a father crying after his wife gave birth to a healthy baby.,images/true_334.jpg,true
991,An image depicts a obstetrician grieving after his patient gave birth to a long-awaited baby and then died.,images/true_334.jpg,miscaptioned
992,An image of a father crying after his wife gave birth to a healthy baby.,images/false_334.jpg,out-of-context
993,Image shows Brazilian Members of the Parliament 'surrendering to sleep' after 41 hours of debate in 2013,images/true_335.jpg,true
994,Image shows members of the United States Congress sleeping at their desk during Congressional Hearing.,images/true_335.jpg,miscaptioned
995,Image shows Brazilian Members of the Parliament 'surrendering to sleep' after 41 hours of debate in 2013,images/false_335.jpg,out-of-context
996,"Image shows a large crowd of soccer fans on the streets of Liverpool, celebrating Liverpool FC's historic victory in the 2005 Champions League final.",images/true_336.jpg,true
997,"Image shows a large crowd protesting on the streets of London, in defense of jailed far-right activist Tommy Robinson in June 2018.",images/true_336.jpg,miscaptioned
998,"Image shows a large crowd of soccer fans on the streets of Liverpool, celebrating Liverpool FC's historic victory in the 2005 Champions League final.",images/false_336.jpg,out-of-context
999,"A photograph shows a young Bernie Sanders being arrested while protesting against racial segregation in Englewood, taken on August 12, 1963.",images/true_337.jpg,true
1000,A photograph shows a young Bernie Sanders being arrested for throwing eggs at black civil rights protesters in 1963.,images/true_337.jpg,miscaptioned
